Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover(%)
2016,NT54,Grey,Grey,55.71623167,-2.733841667,7,0.112370365
2016,NT57,Grey,Grey,55.96953233,-2.738267,3,0.08262098
2016,NT58,Grey,Grey,56.02091967,-2.707703,4,0.031423311
2016,NT60,Grey,Grey,55.33070775,-2.6241565,4,0.488091366
2016,NT60,Red,Red,55.337591,-2.6130638,5,0.488091366
2016,NT61,Grey,Grey,55.42555,-2.519001,1,0.210184451
2016,NT62,Grey,Grey,55.4977313,-2.5794936,10,0.133842392
2016,NT63,Grey,Grey,55.623388,-2.480326,5,0.09550151
2016,NT63,Red,Red,55.633862,-2.55352,1,0.09550151
2016,NT64,Grey,Grey,55.730584,-2.632768,2,0.107793135
2016,NT67,Grey,Grey,56.002416,-2.515485,2,0.121834986
2016,NT71,Red,Red,55.436542,-2.46699,2,0.149024148
2016,NT72,Grey,Grey,55.54911014,-2.426186,8,0.089139988
2016,NT72,Red,Red,55.5534885,-2.4303335,3,0.089139988
2016,NT73,Grey,Grey,55.60567188,-2.408875375,12,0.065221546
2016,NT74,Grey,Grey,55.730563,-2.411581,1,0.075505144
2016,NT75,Grey,Grey,55.7904176,-2.3490602,5,0.146803912
2016,NT76,Red,Red,55.84028,-2.380804,1,0.209573834
2016,NT82,Grey,Grey,55.55473,-2.317799,1,0.043025671
2016,NT82,Red,Red,55.539625,-2.237643,2,0.043025671
2016,NT83,Grey,Grey,55.62611933,-2.273367,3,0.014562672
2016,NT84,Grey,Grey,55.659065,-2.274142,1,0.05647118
2016,NT85,Grey,Grey,55.797226,-2.229920333,4,0.061531566
2016,NT86,Grey,Grey,55.88087217,-2.197270667,10,0.124429903
2016,NT94,Grey,Grey,55.711859,-2.136845,2,0.00265049
2016,NT95,Grey,Grey,55.761162,-2.111464,9,0.042318325
2016,NT95,Red,Red,55.752747,-2.131412,1,0.042318325
2016,NT96,Grey,Grey,55.837665,-2.121321,6,0.042915132
2016,NW96,Red,Red,54.92652,-5.154802,1,0.030914173
2016,NX05,Red,Red,54.86927657,-5.093192429,13,0.041236939
2016,NX06,Grey,Grey,54.930098,-5.120734,1,0.062477216
2016,NX06,Red,Red,54.95743567,-5.070760667,3,0.062477216
2016,NX13,Red,Red,54.651082,-4.916337,2,0.002524859
2016,NX15,Grey,Grey,54.8597035,-4.8815795,2,0.075380297
2016,NX15,Red,Red,54.86730133,-4.8884215,6,0.075380297
2016,NX16,Grey,Grey,54.91062433,-4.946530833,6,0.115113988
2016,NX16,Red,Red,54.90670787,-4.9400462,20,0.115113988
2016,NX19,Red,Red,55.214491,-4.852081,2,0.022893955
2016,NX27,Red,Red,55.022211,-4.689755,2,0.616249503
2016,NX28,Red,Red,55.09501167,-4.70824,3,0.556039455
2016,NX34,Grey,Grey,54.75704333,-4.549854,3,0.073937365
2016,NX34,Red,Red,54.782602,-4.577406,4,0.073937365
2016,NX35,Red,Red,54.839553,-4.573227,6,0.217631912
2016,NX36,Grey,Grey,54.912534,-4.607531,1,0.366193472
2016,NX37,Red,Red,55.00235638,-4.528289,8,0.632355972
2016,NX38,Red,Red,55.09244,-4.5723415,6,0.793928548
2016,NX43,Grey,Grey,54.71355,-4.450338,1,0.018044298
2016,NX44,Grey,Grey,54.79326243,-4.422026286,10,0.092775161
2016,NX44,Red,Red,54.77210033,-4.446860333,6,0.092775161
2016,NX45,Grey,Grey,54.869056,-4.360015,1,0.080567881
2016,NX45,Red,Red,54.902639,-4.343261,1,0.080567881
2016,NX46,Grey,Grey,54.968781,-4.453361,1,0.343219731
2016,NX46,Red,Red,54.95771356,-4.468138222,40,0.343219731
2016,NX49,Red,Red,55.24559783,-4.379894667,6,0.426708638
2016,NX55,Grey,Grey,54.87724124,-4.234391882,18,0.134667259
2016,NX55,Red,Red,54.86377588,-4.210469563,18,0.134667259
2016,NX56,Grey,Grey,54.91863425,-4.20920925,4,0.43520934
2016,NX56,Red,Red,54.9215204,-4.2013432,12,0.43520934
2016,NX58,Grey,Grey,55.1070982,-4.1997646,5,0.472020974
2016,NX58,Red,Red,55.13559,-4.2294946,5,0.472020974
2016,NX59,Grey,Grey,55.204448,-4.210085,1,0.324636103
2016,NX59,Red,Red,55.26194357,-4.261910429,8,0.324636103
2016,NX64,Red,Red,54.8093995,-4.03050225,7,0.04450753
2016,NX65,Grey,Grey,54.868103,-4.1184215,2,0.148247655
2016,NX65,Red,Red,54.87570996,-4.13972475,25,0.148247655
2016,NX66,Grey,Grey,55.00114967,-4.048259,3,0.367524113
2016,NX66,Red,Red,54.97416967,-4.092453,3,0.367524113
2016,NX67,Grey,Grey,55.06700283,-4.121585,6,0.424266151
2016,NX67,Red,Red,55.04054725,-4.0613765,7,0.424266151
2016,NX68,Grey,Grey,55.13237625,-4.1563135,5,0.312398278
2016,NX68,Red,Red,55.1647779,-4.1821816,13,0.312398278
2016,NX69,Grey,Grey,55.19668,-4.149395,1,0.493830336
2016,NX75,Grey,Grey,54.8871085,-3.9221365,2,0.214805214
2016,NX75,Red,Red,54.86824831,-3.918914154,17,0.214805214
2016,NX76,Grey,Grey,54.95279067,-3.964622667,3,0.091519175
2016,NX76,Red,Red,54.94737275,-3.97308625,5,0.091519175
2016,NX77,Red,Red,55.063545,-3.9868975,2,0.373213324
2016,NX78,Red,Red,55.16568114,-3.901299,7,0.324904708
2016,NX79,Grey,Grey,55.233665,-3.917605,1,0.277366631
2016,NX79,Red,Red,55.21692317,-3.951309333,19,0.277366631
2016,NX84,Red,Red,54.826856,-3.837554,1,0.012748901
2016,NX85,Grey,Grey,54.87888817,-3.78354,6,0.265408081
2016,NX85,Red,Red,54.88275907,-3.7932258,28,0.265408081
2016,NX86,Grey,Grey,54.989162,-3.862161,2,0.199329177
2016,NX86,Red,Red,54.93939721,-3.810287357,25,0.199329177
2016,NX87,Grey,Grey,55.080629,-3.755176,1,0.135702585
2016,NX87,Red,Red,55.03706,-3.8448195,5,0.135702585
2016,NX88,Grey,Grey,55.1463975,-3.743936,2,0.201279297
2016,NX88,Red,Red,55.124496,-3.7634969,11,0.201279297
2016,NX89,Grey,Grey,55.25389284,-3.802225789,21,0.230895707
2016,NX89,Red,Red,55.24886511,-3.800410259,30,0.230895707
2016,NX95,Red,Red,54.8993905,-3.669304,7,0.082155177
2016,NX96,Grey,Grey,54.99609933,-3.628503333,4,0.415021144
2016,NX96,Red,Red,55.00149286,-3.695658286,7,0.415021144
2016,NX97,Grey,Grey,55.05275712,-3.639913147,35,0.142649637
2016,NX97,Red,Red,55.04502783,-3.663984064,51,0.142649637
2016,NX98,Grey,Grey,55.139016,-3.655553,9,0.222344366
2016,NX98,Red,Red,55.16849723,-3.688976308,14,0.222344366
2016,NX99,Grey,Grey,55.237471,-3.722761,1,0.472442108
2016,NX99,Red,Red,55.24031063,-3.669662625,8,0.472442108
2016,NY06,Grey,Grey,54.974137,-3.520849,1,0.064980545
2016,NY06,Red,Red,55.003104,-3.429697,1,0.064980545
2016,NY07,Grey,Grey,55.033868,-3.5591,1,0.205055663
2016,NY07,Red,Red,55.08593,-3.52824,3,0.205055663
2016,NY08,Grey,Grey,55.13735388,-3.505422,8,0.10657543
2016,NY08,Red,Red,55.13042759,-3.511725667,28,0.10657543
2016,NY09,Grey,Grey,55.23068029,-3.471658571,7,0.48979246
2016,NY09,Red,Red,55.23011189,-3.470800632,19,0.48979246
2016,NY16,Grey,Grey,55.00662625,-3.2846015,4,0.064188289
2016,NY16,Red,Red,55.01249975,-3.271689125,8,0.064188289
2016,NY17,Grey,Grey,55.085385,-3.262645,1,0.149416044
2016,NY17,Red,Red,55.05917547,-3.305853406,35,0.149416044
2016,NY18,Grey,Grey,55.14850567,-3.340739333,3,0.156486399
2016,NY18,Red,Red,55.14769338,-3.351632582,70,0.156486399
2016,NY19,Red,Red,55.214685,-3.325411933,34,0.33099596
2016,NY26,Grey,Grey,55.014879,-3.168417,3,0.024905466
2016,NY26,Red,Red,55.01330914,-3.190897,11,0.024905466
2016,NY27,Grey,Grey,55.05581052,-3.189326345,30,0.139138467
2016,NY27,Red,Red,55.06059979,-3.191887384,82,0.139138467
2016,NY28,Grey,Grey,55.12389747,-3.182339882,17,0.347224876
2016,NY28,Red,Red,55.158804,-3.245345,1,0.347224876
2016,NY29,Grey,Grey,55.226819,-3.120120333,3,0.600085374
2016,NY37,Grey,Grey,55.0817925,-3.017430333,12,0.092332046
2016,NY38,Grey,Grey,55.1630995,-3.0249535,2,0.207263595
2016,NY38,Red,Red,55.17644775,-3.0368545,4,0.207263595
2016,NY39,Red,Red,55.199851,-3.087939,1,0.278799426
2016,NY48,Grey,Grey,55.199443,-2.79099,1,0.231534334
2016,NY58,Grey,Grey,55.185158,-2.776573,3,0.228869507
2016,NY58,Red,Red,55.188242,-2.761979,1,0.228869507
2016,NY59,Grey,Grey,55.2588935,-2.7509135,2,0.395104989
2017,NC10,Red,Red,57.972872,-5.123781,4,0.125725855
2017,NC14,Red,Red,58.351534,-5.148632,1,0.036928915
2017,NC40,Red,Red,57.9722445,-4.5478275,3,0.331932896
2017,NC50,Red,Red,57.967148,-4.533093,2,0.344217971
2017,NG73,Red,Red,57.315271,-5.666391,3,0.046788174
2017,NG82,Red,Red,57.28459467,-5.586969333,3,0.22979632
2017,NG83,Red,Red,57.33796225,-5.614887,5,0.341462748
2017,NG85,Red,Red,57.5104225,-5.6436505,3,0.127952581
2017,NH06,Red,Red,57.5926,-5.303664,2,0.070460879
2017,NH18,Red,Red,57.841048,-5.147736333,4,0.145408254
2017,NH19,Red,Red,57.883049,-5.12147475,33,0.118094257
2017,NH22,Red,Red,57.28964625,-4.84567625,4,0.505031182
2017,NH30,Red,Red,57.1070415,-4.730834,2,0.374431191
2017,NH32,Red,Red,57.30826,-4.7972885,2,0.280873369
2017,NH36,Red,Red,57.631143,-4.786067,1,0.326806746
2017,NH41,Red,Red,57.211803,-4.601996,1,0.420334139
2017,NH42,Red,Red,57.2860235,-4.531766,3,0.28491969
2017,NH43,Red,Red,57.338209,-4.61675,2,0.392145124
2017,NH44,Red,Red,57.46078333,-4.540739333,3,0.299090156
2017,NH45,Red,Red,57.56396275,-4.56354375,4,0.373741851
2017,NH46,Red,Red,57.618241,-4.676219,1,0.358788144
2017,NH52,Red,Red,57.29551745,-4.444471909,17,0.358523378
2017,NH53,Red,Red,57.38469083,-4.379908,8,0.417591511
2017,NH54,Red,Red,57.48285343,-4.445723857,20,0.309971087
2017,NH55,Red,Red,57.55617133,-4.458207333,4,0.212502391
2017,NH56,Red,Red,57.636443,-4.4195405,2,0.37155801
2017,NH59,Red,Red,57.915828,-4.3994688,5,0.42483401
2017,NH62,Red,Red,57.32372,-4.251093,3,0.156247945
2017,NH63,Red,Red,57.37304333,-4.18869,5,0.463140515
2017,NH64,Red,Red,57.46064163,-4.225327792,32,0.237866924
2017,NH65,Red,Red,57.5588686,-4.2759814,5,0.388778881
2017,NH66,Red,Red,57.68583333,-4.284120667,3,0.259333085
2017,NH67,Red,Red,57.73155525,-4.3188015,4,0.469276128
2017,NH69,Red,Red,57.9160755,-4.3623365,2,0.250374831
2017,NH70,Red,Red,57.0843102,-4.0428108,5,0.08341286
2017,NH72,Red,Red,57.309816,-4.011146,2,0.124643966
2017,NH73,Red,Red,57.38348,-4.0934045,2,0.305945102
2017,NH74,Red,Red,57.477016,-4.120707818,15,0.361661226
2017,NH75,Red,Red,57.571382,-4.1677,1,0.068936027
2017,NH80,Red,Red,57.132217,-3.8835775,18,0.48214815
2017,NH81,Red,Red,57.18307188,-3.84644325,13,0.195903381
2017,NH82,Red,Red,57.259322,-3.907252,1,0.196584236
2017,NH83,Red,Red,57.43479,-3.889719,1,0.126728508
2017,NH84,Red,Red,57.49630967,-3.979125333,6,0.350374144
2017,NH85,Red,Red,57.581225,-3.890616,2,0.166121959
2017,NH90,Red,Red,57.15629044,-3.740229667,15,0.242609741
2017,NH91,Red,Red,57.1909045,-3.782234167,38,0.576699584
2017,NH92,Red,Red,57.28353983,-3.776330333,6,0.360645539
2017,NH94,Red,Red,57.47102,-3.744843,1,0.578514898
2017,NH95,Red,Red,57.59959333,-3.737614333,3,0.451913334
2017,NJ02,Red,Red,57.30140675,-3.624197417,19,0.367760037
2017,NJ04,Red,Red,57.468959,-3.6647075,4,0.30954051
2017,NJ05,Red,Red,57.59702753,-3.595742588,24,0.475231548
2017,NJ06,Red,Red,57.6554925,-3.5894385,2,0.119632158
2017,NJ14,Red,Red,57.460584,-3.350934,1,0.401773092
2017,NJ15,Red,Red,57.60470275,-3.415168,6,0.466503657
2017,NJ16,Red,Red,57.66502982,-3.400150091,13,0.213015693
2017,NJ24,Red,Red,57.46175517,-3.2850056,41,0.549167455
2017,NJ25,Red,Red,57.578241,-3.271258,1,0.393981159
2017,NJ26,Red,Red,57.65813756,-3.307362563,21,0.206048504
2017,NJ30,Red,Red,57.088237,-3.119541,1,0.151631489
2017,NJ31,Red,Red,57.2049014,-3.0926198,7,0.355215389
2017,NJ33,Red,Red,57.429066,-3.008769,1,0.183605053
2017,NJ34,Red,Red,57.490073,-3.08758,3,0.465102441
2017,NJ35,Red,Red,57.61211072,-3.102473222,52,0.500497834
2017,NJ36,Red,Red,57.65967833,-3.141577,3,0.163872224
2017,NJ40,Red,Red,57.1160726,-2.916776,13,0.270596315
2017,NJ41,Red,Red,57.221912,-2.920715,5,0.198864466
2017,NJ42,Red,Red,57.2905,-2.876805,3,0.212324305
2017,NJ43,Red,Red,57.357921,-2.870101,1,0.532415417
2017,NJ46,Red,Red,57.6611415,-2.9556695,4,0.230503089
2017,NJ50,Red,Red,57.123257,-2.705071,3,0.300177353
2017,NJ51,Red,Red,57.22952078,-2.7222845,20,0.195111833
2017,NJ53,Red,Red,57.414511,-2.7283075,2,0.238360378
2017,NJ54,Red,Red,57.4836845,-2.7856545,15,0.278768844
2017,NJ60,Red,Red,57.13159567,-2.606516,3,0.260572992
2017,NJ61,Red,Red,57.23109347,-2.534121533,17,0.390690039
2017,NJ62,Red,Red,57.29705789,-2.539792316,20,0.281017805
2017,NJ63,Red,Red,57.43494,-2.6029285,6,0.103231262
2017,NJ64,Red,Red,57.485404,-2.608541,4,0.116381545
2017,NJ65,Red,Red,57.570697,-2.5750575,3,0.115223998
2017,NJ70,Grey,Grey,57.155459,-2.388238167,6,0.271022756
2017,NJ70,Red,Red,57.15212481,-2.361137167,44,0.271022756
2017,NJ71,Red,Red,57.24349205,-2.423926387,99,0.178261556
2017,NJ72,Grey,Grey,57.271626,-2.429028,11,0.086470649
2017,NJ72,Red,Red,57.28332417,-2.40398287,63,0.086470649
2017,NJ73,Red,Red,57.42804925,-2.4003815,10,0.102744658
2017,NJ74,Red,Red,57.5272325,-2.4408025,5,0.082144756
2017,NJ75,Red,Red,57.5729985,-2.4514305,5,0.091663401
2017,NJ80,Grey,Grey,57.12930302,-2.202306782,131,0.145801017
2017,NJ80,Red,Red,57.12505491,-2.224589679,319,0.145801017
2017,NJ81,Grey,Grey,57.1908744,-2.228665533,67,0.156304331
2017,NJ81,Red,Red,57.21744335,-2.226918533,60,0.156304331
2017,NJ82,Grey,Grey,57.2783205,-2.219321,8,0.070620342
2017,NJ82,Red,Red,57.28675551,-2.227280695,63,0.070620342
2017,NJ83,Red,Red,57.3903915,-2.2207928,12,0.116073865
2017,NJ90,Grey,Grey,57.15079954,-2.134072115,320,0.053831489
2017,NJ90,Red,Red,57.14424053,-2.126379,80,0.053831489
2017,NJ91,Grey,Grey,57.19359672,-2.115656153,101,0.063795747
2017,NJ91,Red,Red,57.23544876,-2.111895207,32,0.063795747
2017,NJ92,Red,Red,57.28449,-2.146786,1,0.075211226
2017,NJ93,Red,Red,57.36936079,-2.081375929,15,0.093215859
2017,NJ95,Red,Red,57.583657,-2.099492,2,0.115319629
2017,NK02,Red,Red,57.355856,-1.957271,1,0.002726783
2017,NM71,Red,Red,56.233336,-5.564947,1,0.053981951
2017,NM80,Red,Red,56.18103567,-5.496692,3,0.29681353
2017,NM82,Red,Red,56.405118,-5.4743136,7,0.286044416
2017,NM83,Red,Red,56.419882,-5.4704705,5,0.076375553
2017,NM91,Red,Red,56.306104,-5.240195,2,0.587993901
2017,NM94,Red,Red,56.52913183,-5.340419417,18,0.32751221
2017,NN00,Red,Red,56.188953,-5.11099225,5,0.544649386
2017,NN02,Red,Red,56.3498375,-5.1297715,5,0.371482303
2017,NN03,Red,Red,56.43347,-5.233995,6,0.259587687
2017,NN05,Red,Red,56.646304,-5.25955,4,0.373475293
2017,NN06,Red,Red,56.708229,-5.228952,1,0.299504326
2017,NN10,Red,Red,56.18170333,-4.942250667,3,0.436012357
2017,NN11,Red,Red,56.251018,-4.969374333,3,0.418270196
2017,NN12,Red,Red,56.393467,-5.001365,10,0.273429313
2017,NN15,Red,Red,56.6873855,-5.0940425,4,0.098083028
2017,NN17,Red,Red,56.8323125,-5.067461,3,0.310964359
2017,NN18,Red,Red,56.9145534,-5.0380388,5,0.38975194
2017,NN20,Grey,Grey,56.203039,-4.829421,1,0.275774059
2017,NN20,Red,Red,56.19317291,-4.796941978,50,0.275774059
2017,NN28,Red,Red,56.88953367,-4.853162333,5,0.281580597
2017,NN30,Red,Red,56.2143377,-4.7216732,23,0.239134176
2017,NN31,Red,Red,56.305159,-4.719459,2,0.106900279
2017,NN32,Red,Red,56.39789167,-4.628837333,5,0.238177188
2017,NN33,Red,Red,56.435955,-4.697973,1,0.122022077
2017,NN40,Red,Red,56.18193857,-4.464430429,7,0.477586155
2017,NN42,Red,Red,56.414573,-4.518106,1,0.149322357
2017,NN48,Red,Red,56.922586,-4.550598,1,0.160183878
2017,NN50,Red,Red,56.20406152,-4.367411034,35,0.527976203
2017,NN51,Red,Red,56.31633156,-4.312579813,18,0.388966588
2017,NN52,Red,Red,56.39585182,-4.299163,11,0.240160195
2017,NN53,Red,Red,56.47057039,-4.315912304,24,0.179746914
2017,NN55,Red,Red,56.7027435,-4.326589,2,0.468128324
2017,NN60,Grey,Grey,56.23848067,-4.2175175,19,0.317673331
2017,NN60,Red,Red,56.240088,-4.212574065,49,0.317673331
2017,NN62,Red,Red,56.38600442,-4.185886917,39,0.084119623
2017,NN63,Red,Red,56.48291433,-4.217265,3,0.09741195
2017,NN64,Red,Red,56.5706185,-4.1848085,6,0.071799332
2017,NN65,Red,Red,56.6934588,-4.2078726,5,0.174978655
2017,NN69,Red,Red,57.0265382,-4.2213846,8,0.199188536
2017,NN70,Grey,Grey,56.19344575,-3.96200625,9,0.30401815
2017,NN70,Red,Red,56.19262312,-4.018781769,29,0.30401815
2017,NN72,Grey,Grey,56.37794231,-3.983780385,15,0.229398951
2017,NN72,Red,Red,56.38019352,-4.011322935,57,0.229398951
2017,NN74,Red,Red,56.59197697,-4.060529889,46,0.324498172
2017,NN75,Red,Red,56.703709,-4.0731028,6,0.293447326
2017,NN76,Red,Red,56.76480775,-4.0289665,5,0.418117602
2017,NN79,Red,Red,57.06525682,-4.109903091,15,0.190591006
2017,NN80,Grey,Grey,56.189091,-3.910212,1,0.137126195
2017,NN80,Red,Red,56.23811683,-3.878410167,9,0.137126195
2017,NN81,Grey,Grey,56.3480784,-3.8317186,5,0.236147944
2017,NN81,Red,Red,56.313203,-3.803215333,8,0.236147944
2017,NN82,Grey,Grey,56.38130016,-3.847373875,69,0.14397231
2017,NN82,Red,Red,56.38245425,-3.851236594,35,0.14397231
2017,NN84,Red,Red,56.61905917,-3.877724833,18,0.331220158
2017,NN85,Red,Red,56.64712531,-3.83297075,23,0.244975569
2017,NN86,Red,Red,56.77433775,-3.8533805,56,0.422130941
2017,NN90,Red,Red,56.24486867,-3.699976333,6,0.237428375
2017,NN91,Grey,Grey,56.31816925,-3.745659281,32,0.171364837
2017,NN91,Red,Red,56.30936175,-3.691992125,20,0.171364837
2017,NN92,Grey,Grey,56.403454,-3.7389935,2,0.211420781
2017,NN92,Red,Red,56.41012232,-3.716278316,22,0.211420781
2017,NN93,Red,Red,56.509938,-3.786562,1,0.059898243
2017,NN94,Grey,Grey,56.608133,-3.671443,2,0.536062011
2017,NN94,Red,Red,56.6066888,-3.6411814,11,0.536062011
2017,NN95,Red,Red,56.68820973,-3.734158533,61,0.421215582
2017,NN96,Red,Red,56.73820683,-3.775980333,7,0.114435342
2017,NO00,Red,Red,56.20402589,-3.553447263,22,0.325315484
2017,NO01,Grey,Grey,56.3390818,-3.5122696,6,0.233963337
2017,NO01,Red,Red,56.32357417,-3.5573775,6,0.233963337
2017,NO02,Grey,Grey,56.42728968,-3.529229946,42,0.218594493
2017,NO02,Red,Red,56.42430495,-3.528437048,23,0.218594493
2017,NO03,Grey,Grey,56.50354327,-3.515809,11,0.201753146
2017,NO03,Red,Red,56.52215525,-3.512322083,13,0.201753146
2017,NO04,Grey,Grey,56.56674668,-3.572629929,30,0.369788833
2017,NO04,Red,Red,56.57097695,-3.557679321,95,0.369788833
2017,NO06,Red,Red,56.73540933,-3.520429333,3,0.193679366
2017,NO08,Red,Red,56.98859725,-3.544449625,19,0.050993501
2017,NO09,Red,Red,57.021279,-3.580398,1,0.14657552
2017,NO10,Grey,Grey,56.21267783,-3.387600333,7,0.076759514
2017,NO10,Red,Red,56.22314656,-3.40068937,59,0.076759514
2017,NO11,Grey,Grey,56.32464483,-3.405681833,6,0.153796274
2017,NO11,Red,Red,56.32605307,-3.389101143,41,0.153796274
2017,NO12,Grey,Grey,56.40167,-3.440502467,27,0.164696499
2017,NO12,Red,Red,56.40760657,-3.396073391,27,0.164696499
2017,NO13,Grey,Grey,56.4831072,-3.419701,11,0.190279153
2017,NO13,Red,Red,56.50723054,-3.403847432,52,0.190279153
2017,NO14,Grey,Grey,56.569892,-3.383131,5,0.136384102
2017,NO14,Red,Red,56.5777078,-3.365909174,55,0.136384102
2017,NO15,Red,Red,56.704379,-3.408648,3,0.245170626
2017,NO18,Red,Red,56.987987,-3.477852,1,0.058430303
2017,NO19,Red,Red,57.00685413,-3.38842675,23,0.203243873
2017,NO20,Grey,Grey,56.21624333,-3.172422111,18,0.150020785
2017,NO20,Red,Red,56.23788268,-3.181817895,22,0.150020785
2017,NO21,Grey,Grey,56.3431265,-3.153434,3,0.13967205
2017,NO21,Red,Red,56.30892475,-3.247695083,26,0.13967205
2017,NO22,Grey,Grey,56.38057186,-3.236105286,9,0.067207426
2017,NO22,Red,Red,56.398186,-3.233244,20,0.067207426
2017,NO23,Grey,Grey,56.52192588,-3.234250375,8,0.177162768
2017,NO23,Red,Red,56.50690675,-3.196145,4,0.177162768
2017,NO24,Grey,Grey,56.58985115,-3.20219875,20,0.084138221
2017,NO24,Red,Red,56.60332038,-3.1943224,47,0.084138221
2017,NO25,Red,Red,56.6716774,-3.2205332,16,0.208072609
2017,NO29,Red,Red,57.03886467,-3.219596667,10,0.263151057
2017,NO30,Red,Red,56.2466,-3.055155,5,0.100008326
2017,NO31,Grey,Grey,56.31096517,-3.011820417,18,0.09870466
2017,NO31,Red,Red,56.29927972,-3.068540722,30,0.09870466
2017,NO32,Grey,Grey,56.43540557,-3.025964071,24,0.062492866
2017,NO32,Red,Red,56.4397,-3.0167711,14,0.062492866
2017,NO33,Grey,Grey,56.47598638,-3.055112727,111,0.106139225
2017,NO33,Red,Red,56.48837463,-3.058478125,30,0.106139225
2017,NO34,Grey,Grey,56.61768031,-3.005795692,18,0.107557369
2017,NO34,Red,Red,56.607317,-3.006506,4,0.107557369
2017,NO35,Grey,Grey,56.670669,-3.02800825,4,0.112913192
2017,NO35,Red,Red,56.67202015,-3.040142115,31,0.112913192
2017,NO36,Red,Red,56.76812933,-3.071625333,4,0.159996286
2017,NO38,Red,Red,56.955914,-3.079425333,3,0.038427435
2017,NO39,Red,Red,57.05423964,-3.047470364,16,0.377846937
2017,NO40,Grey,Grey,56.22865,-2.868539,2,0.10475566
2017,NO40,Red,Red,56.22756777,-2.886168077,24,0.10475566
2017,NO41,Grey,Grey,56.317675,-2.887097,5,0.065521543
2017,NO41,Red,Red,56.32327415,-2.83920765,22,0.065521543
2017,NO42,Red,Red,56.42498941,-2.898569727,33,0.220115118
2017,NO43,Grey,Grey,56.48972163,-2.87633086,58,0.044310792
2017,NO43,Red,Red,56.483161,-2.9571425,3,0.044310792
2017,NO44,Grey,Grey,56.60210579,-2.916600474,19,0.104656114
2017,NO44,Red,Red,56.60909213,-2.884477625,8,0.104656114
2017,NO45,Grey,Grey,56.651887,-2.900513,1,0.094206324
2017,NO45,Red,Red,56.66775025,-2.85886415,27,0.094206324
2017,NO46,Red,Red,56.7490576,-2.9011492,12,0.092299112
2017,NO47,Red,Red,56.8709925,-2.843855,3,0.014944742
2017,NO49,Red,Red,57.072112,-2.889789,1,0.421568064
2017,NO51,Grey,Grey,56.309683,-2.775013,2,0.031802716
2017,NO51,Red,Red,56.32455489,-2.795400667,11,0.031802716
2017,NO52,Red,Red,56.4258,-2.811406,1,0.007416706
2017,NO53,Grey,Grey,56.50700283,-2.720678083,14,0.06448071
2017,NO53,Red,Red,56.5288425,-2.784351,2,0.06448071
2017,NO54,Grey,Grey,56.580806,-2.807399,2,0.075704654
2017,NO54,Red,Red,56.59164567,-2.726866333,3,0.075704654
2017,NO55,Grey,Grey,56.692647,-2.808975,1,0.207330037
2017,NO55,Red,Red,56.667084,-2.743069105,25,0.207330037
2017,NO56,Red,Red,56.76655587,-2.705036333,18,0.100565871
2017,NO57,Grey,Grey,56.830091,-2.6579,1,0.062725992
2017,NO57,Red,Red,56.8509979,-2.6877352,17,0.062725992
2017,NO59,Red,Red,57.072979,-2.7579415,11,0.460101536
2017,NO64,Grey,Grey,56.604803,-2.586104792,40,0.053825962
2017,NO64,Red,Red,56.58813764,-2.5957528,34,0.053825962
2017,NO65,Grey,Grey,56.6946866,-2.57327865,20,0.10541475
2017,NO65,Red,Red,56.6985427,-2.591006,12,0.10541475
2017,NO66,Grey,Grey,56.784357,-2.553548333,3,0.143553007
2017,NO66,Red,Red,56.76111953,-2.607485842,22,0.143553007
2017,NO67,Grey,Grey,56.831913,-2.653016,1,0.188164163
2017,NO67,Red,Red,56.84528246,-2.600478231,15,0.188164163
2017,NO69,Red,Red,57.0577756,-2.53164788,34,0.470068188
2017,NO75,Red,Red,56.699737,-2.480892,1,0.004754513
2017,NO76,Grey,Grey,56.743726,-2.488811,2,0.067954718
2017,NO76,Red,Red,56.74977619,-2.459361889,33,0.067954718
2017,NO77,Grey,Grey,56.8251605,-2.453826,2,0.092430382
