Year,OSGR10km,Latitude(WGS84),Longitude(WGS84),Forest Cover(%),CountRed,CountGrey,%Red,%Grey
2001,NY58,55.166369,-2.763649,0.228869507,1,0,1,0
2002,NH41,57.235122,-4.56055,0.420334139,2,0,1,0
2002,NH45,57.527477,-4.545942,0.373741851,1,0,1,0
2002,NH53,57.375637,-4.3598995,0.417591511,2,0,1,0
2002,NH54,57.47726,-4.405573,0.309971087,4,0,1,0
2002,NH63,57.380398,-4.19634,0.463140515,1,0,1,0
2002,NH64,57.46069045,-4.229049,0.237866924,18,0,1,0
2002,NH69,57.900041,-4.230493,0.250374831,2,0,1,0
2002,NH70,57.0853705,-4.055087,0.08341286,9,0,1,0
2002,NH79,57.881647,-4.150922,0.284927519,1,0,1,0
2002,NH80,57.114826,-3.896514,0.48214815,2,0,1,0
2002,NH82,57.331678,-3.992405,0.196584236,5,0,1,0
2002,NH84,57.520304,-3.996004,0.350374144,1,0,1,0
2002,NH91,57.200897,-3.786705,0.576699584,2,0,1,0
2002,NH92,57.2769,-3.748917,0.360645539,5,0,1,0
2002,NH94,57.501684,-3.736293,0.578514898,1,0,1,0
2002,NH95,57.58525,-3.691204667,0.451913334,3,0,1,0
2002,NJ05,57.563006,-3.652282,0.475231548,1,0,1,0
2002,NJ16,57.654259,-3.384939,0.213015693,1,0,1,0
2002,NJ31,57.192712,-3.089605,0.355215389,1,0,1,0
2002,NJ40,57.115238,-2.889172,0.270596315,1,0,1,0
2002,NJ50,57.139733,-2.785935667,0.300177353,3,0,1,0
2002,NJ54,57.4651855,-2.7426215,0.278768844,2,0,1,0
2002,NJ70,57.123975,-2.420315,0.271022756,1,0,1,0
2002,NJ71,57.202895,-2.457625,0.178261556,1,0,1,0
2002,NJ73,57.443112,-2.386236,0.102744658,1,1,0.5,0.5
2002,NJ80,57.12328129,-2.241942,0.145801017,2,6,0.25,0.75
2002,NJ81,57.1896872,-2.2268212,0.156304331,4,1,0.8,0.2
2002,NJ83,57.3893965,-2.263646,0.116073865,182,4,0.978494624,0.021505376
2002,NJ84,57.506016,-2.329577,0.065000952,1,0,1,0
2002,NJ90,57.141461,-2.122657,0.053831489,0,48,0,1
2002,NJ93,57.3656175,-2.080197,0.093215859,2,0,1,0
2002,NM76,56.713226,-5.755775,0.288137822,1,0,1,0
2002,NM80,56.17344833,-5.452196,0.29681353,3,0,1,0
2002,NM90,56.20258967,-5.335208333,0.527416925,3,0,1,0
2002,NM91,56.26723371,-5.277522143,0.587993901,7,0,1,0
2002,NM93,56.419548,-5.301747,0.341472473,1,0,1,0
2002,NN03,56.440245,-5.198058,0.259587687,1,0,1,0
2002,NN06,56.771954,-5.23279,0.299504326,1,0,1,0
2002,NN20,56.163265,-4.892251,0.275774059,3,0,1,0
2002,NN51,56.261783,-4.286826,0.388966588,5,0,1,0
2002,NN86,56.74579775,-3.87867925,0.422130941,4,0,1,0
2002,NN94,56.578579,-3.630252,0.536062011,1,0,1,0
2002,NO02,56.419363,-3.501845,0.218594493,0,1,0,1
2002,NO04,56.5756172,-3.5761004,0.369788833,5,0,1,0
2002,NO11,56.316037,-3.302968,0.153796274,1,1,0.5,0.5
2002,NO12,56.40691447,-3.406008,0.164696499,4,11,0.266666667,0.733333333
2002,NO13,56.52584767,-3.357582333,0.190279153,2,1,0.666666667,0.333333333
2002,NO14,56.583324,-3.351808857,0.136384102,5,5,0.5,0.5
2002,NO20,56.202689,-3.182256,0.150020785,0,1,0,1
2002,NO24,56.608945,-3.167226,0.084138221,0,1,0,1
2002,NO31,56.322988,-3.095422,0.09870466,1,0,1,0
2002,NO32,56.452949,-3.080501,0.062492866,0,1,0,1
2002,NO33,56.49370925,-3.04186675,0.106139225,9,2,0.818181818,0.181818182
2002,NO40,56.267286,-2.97007,0.10475566,1,0,1,0
2002,NO53,56.535426,-2.808871,0.06448071,1,0,1,0
2002,NO54,56.554467,-2.781623,0.075704654,61,0,1,0
2002,NO59,57.031304,-2.661452,0.460101536,1,0,1,0
2002,NO64,56.585894,-2.625973,0.053825962,5,0,1,0
2002,NO69,57.06773375,-2.556154,0.470068188,11,1,0.916666667,0.083333333
2002,NO77,56.8668465,-2.4772905,0.092430382,7,0,1,0
2002,NO79,57.04802733,-2.429648333,0.391035075,3,0,1,0
2002,NO88,56.962831,-2.221408,0.142319313,0,1,0,1
2002,NR79,56.07471,-5.547055,0.154255284,1,0,1,0
2002,NR86,55.830741,-5.447311,0.488927412,2,0,1,0
2002,NR88,56.024393,-5.450922,0.524428963,1,0,1,0
2002,NR89,56.089071,-5.473822,0.514511979,3,0,1,0
2002,NR99,56.1117825,-5.262431,0.505284241,2,0,1,0
2002,NS18,55.985868,-4.903757,0.45044691,2,0,1,0
2002,NS31,55.424499,-4.62696,0.091125636,0,4,0,1
2002,NS81,55.396619,-3.780209,0.059451403,0,1,0,1
2002,NS84,55.655617,-3.768105,0.175714107,0,1,0,1
2002,NS99,56.111551,-3.745539,0.228417202,0,1,0,1
2002,NT06,55.908473,-3.542825,0.186688283,0,1,0,1
2002,NT07,55.929488,-3.514849,0.116464456,0,1,0,1
2002,NT13,55.59976,-3.271977,0.157359746,1,0,1,0
2002,NT16,55.890864,-3.332117,0.098299612,0,3,0,1
2002,NT17,55.968994,-3.442688,0.094777572,0,48,0,1
2002,NT23,55.61610657,-3.247733714,0.163985542,2,5,0.285714286,0.714285714
2002,NT24,55.6506575,-3.206087,0.355317267,0,2,0,1
2002,NT26,55.898249,-3.2017706,0.126153088,0,5,0,1
2002,NT27,55.92833,-3.213899,0.049180864,0,1,0,1
2002,NT32,55.536939,-3.023548,0.088144504,1,0,1,0
2002,NT33,55.615738,-3.002578,0.454800689,1,0,1,0
2002,NT37,55.947392,-3.097602,0.018005938,0,1,0,1
2002,NT42,55.531303,-2.881606,0.223149224,1,0,1,0
2002,NT44,55.654375,-2.88596,0.091249792,1,0,1,0
2002,NT58,56.054298,-2.737755,0.031423311,0,1,0,1
2002,NT62,55.534774,-2.605996,0.133842392,1,0,1,0
2002,NT63,55.6177415,-2.539766,0.09550151,1,2,0.333333333,0.666666667
2002,NT96,55.856102,-2.10141,0.042915132,1,0,1,0
2002,NX17,54.995897,-4.838888,0.228260168,1,0,1,0
2002,NX29,55.172033,-4.822346,0.294215184,2,0,1,0
2002,NX36,54.918839,-4.648516,0.366193472,1,0,1,0
2002,NX66,54.96264,-4.057754,0.367524113,0,1,0,1
2002,NX77,55.008507,-4.002239,0.373213324,1,0,1,0
2002,NX79,55.19851,-3.980338,0.277366631,1,0,1,0
2002,NX85,54.912371,-3.828969,0.265408081,0,1,0,1
2002,NX86,54.9278505,-3.815625,0.199329177,1,1,0.5,0.5
2002,NX87,55.047212,-3.827284,0.135702585,1,0,1,0
2002,NX88,55.112645,-3.77853,0.201279297,1,0,1,0
2002,NX89,55.2637958,-3.8041636,0.230895707,1,10,0.090909091,0.909090909
2002,NX98,55.1477145,-3.5815925,0.222344366,0,2,0,1
2002,NY16,55.0062092,-3.2962692,0.064188289,9,4,0.692307692,0.307692308
2002,NY17,55.066601,-3.378718,0.149416044,0,3,0,1
2002,NY19,55.256414,-3.361682,0.33099596,0,1,0,1
2002,NY37,55.086635,-3.086429,0.092332046,0,1,0,1
2002,NY38,55.110886,-2.982056,0.207263595,0,1,0,1
2002,NY58,55.164591,-2.760476,0.228869507,1,0,1,0
2003,NH20,57.076248,-4.843328,0.328548945,1,0,1,0
2003,NH41,57.245396,-4.496613,0.420334139,3,0,1,0
2003,NH43,57.419595,-4.503468,0.392145124,1,0,1,0
2003,NH45,57.527477,-4.545942,0.373741851,1,0,1,0
2003,NH51,57.239898,-4.456463,0.09456933,1,0,1,0
2003,NH52,57.286792,-4.447972,0.358523378,2,0,1,0
2003,NH54,57.439601,-4.491504,0.309971087,1,0,1,0
2003,NH55,57.560051,-4.489697,0.212502391,3,0,1,0
2003,NH63,57.365225,-4.190444,0.463140515,4,0,1,0
2003,NH64,57.458251,-4.231572667,0.237866924,7,0,1,0
2003,NH65,57.537022,-4.331065,0.388778881,1,0,1,0
2003,NH74,57.497195,-4.036463,0.361661226,2,0,1,0
2003,NH77,57.787041,-4.113326,0.355084661,1,0,1,0
2003,NH92,57.29095625,-3.673251,0.360645539,4,0,1,0
2003,NH94,57.507293,-3.7201952,0.578514898,14,0,1,0
2003,NH95,57.57684167,-3.736243,0.451913334,9,0,1,0
2003,NJ02,57.32264233,-3.597188,0.367760037,5,0,1,0
2003,NJ50,57.174713,-2.720246,0.300177353,0,1,0,1
2003,NJ54,57.4656395,-2.7417975,0.278768844,2,0,1,0
2003,NJ55,57.624551,-2.755917,0.230953581,1,0,1,0
2003,NJ60,57.110562,-2.621588,0.260572992,0,1,0,1
2003,NJ70,57.096391,-2.332532,0.271022756,1,0,1,0
2003,NJ71,57.202895,-2.457625,0.178261556,0,1,0,1
2003,NJ72,57.284072,-2.355788,0.086470649,0,1,0,1
2003,NJ73,57.4271595,-2.416283,0.102744658,2,0,1,0
2003,NJ80,57.14011,-2.2660145,0.145801017,10,1,0.909090909,0.090909091
2003,NJ81,57.220597,-2.224359,0.156304331,1,0,1,0
2003,NJ82,57.332368,-2.2524295,0.070620342,8,0,1,0
2003,NJ90,57.152455,-2.132197,0.053831489,0,2,0,1
2003,NJ91,57.193811,-2.096784,0.063795747,0,3,0,1
2003,NM66,56.717165,-5.774155,0.186151448,1,0,1,0
2003,NM77,56.783737,-5.743171,0.068931735,2,0,1,0
2003,NM80,56.185866,-5.431561,0.29681353,1,0,1,0
2003,NM90,56.21133217,-5.3276255,0.527416925,6,0,1,0
2003,NM91,56.27001,-5.33812575,0.587993901,4,0,1,0
2003,NM94,56.586721,-5.370086,0.32751221,1,0,1,0
2003,NM95,56.598644,-5.36137,0.145987738,1,0,1,0
2003,NN05,56.690542,-5.147391,0.373475293,1,0,1,0
2003,NN16,56.695722,-5.084107,0.253802358,1,0,1,0
2003,NN51,56.321145,-4.332425,0.388966588,1,0,1,0
2003,NN69,57.02224,-4.175166,0.199188536,1,0,1,0
2003,NN72,56.37533433,-3.990778667,0.229398951,1,2,0.333333333,0.666666667
2003,NN80,56.236469,-3.897241,0.137126195,0,1,0,1
2003,NN86,56.7434926,-3.8404762,0.422130941,5,0,1,0
2003,NN95,56.696389,-3.733338,0.421215582,3,0,1,0
2003,NO03,56.476478,-3.496794,0.201753146,2,0,1,0
2003,NO04,56.575709,-3.542933857,0.369788833,7,0,1,0
2003,NO12,56.40484175,-3.3888545,0.164696499,2,2,0.5,0.5
2003,NO13,56.49824533,-3.389078,0.190279153,0,3,0,1
2003,NO14,56.5647522,-3.3438846,0.136384102,5,0,1,0
2003,NO23,56.527089,-3.268751,0.177162768,1,0,1,0
2003,NO24,56.604964,-3.1605875,0.084138221,0,2,0,1
2003,NO33,56.4887486,-3.046565326,0.106139225,46,56,0.450980392,0.549019608
2003,NO43,56.472542,-2.935772,0.044310792,1,0,1,0
2003,NO57,56.830091,-2.6579,0.062725992,1,0,1,0
2003,NO59,57.050025,-2.688159,0.460101536,1,0,1,0
2003,NO67,56.841479,-2.530244,0.188164163,4,0,1,0
2003,NO69,57.0512665,-2.524173333,0.470068188,5,1,0.833333333,0.166666667
2003,NO79,57.05870767,-2.415732667,0.391035075,1,2,0.333333333,0.666666667
2003,NR78,56.045923,-5.547623,0.31348186,1,0,1,0
2003,NR79,56.074849,-5.542245,0.154255284,1,0,1,0
2003,NR89,56.059771,-5.471762,0.514511979,3,0,1,0
2003,NR99,56.1132825,-5.273837,0.505284241,2,0,1,0
2003,NS20,55.33321275,-4.77114475,0.193197788,4,0,1,0
2003,NS24,55.679479,-4.76335,0.042664935,0,1,0,1
2003,NS30,55.314996,-4.577154,0.297983353,0,1,0,1
2003,NS31,55.3954134,-4.5656448,0.091125636,2,4,0.333333333,0.666666667
2003,NS32,55.468253,-4.619586,0.036765705,0,1,0,1
2003,NS42,55.493925,-4.443172,0.078632065,0,2,0,1
2003,NS52,55.46451,-4.291059,0.154387766,4,3,0.571428571,0.428571429
2003,NS57,55.967761,-4.296767,0.186779461,0,1,0,1
2003,NS96,55.84259,-3.634442,0.199431367,0,1,0,1
2003,NS98,56.08163425,-3.68352075,0.12023511,4,0,1,0
2003,NS99,56.130204,-3.760865,0.228417202,1,0,1,0
2003,NT09,56.180868,-3.603682,0.203375634,1,0,1,0
2003,NT17,55.985421,-3.340713,0.094777572,0,1,0,1
2003,NT22,55.503871,-3.154889,0.157658453,0,1,0,1
2003,NT23,55.6261826,-3.2318188,0.163985542,1,11,0.083333333,0.916666667
2003,NT24,55.65120633,-3.2028325,0.355317267,0,9,0,1
2003,NT27,55.9613225,-3.2389595,0.049180864,0,2,0,1
2003,NT31,55.428948,-2.988357,0.502654325,1,0,1,0
2003,NT32,55.504695,-3.010567833,0.088144504,1,6,0.142857143,0.857142857
2003,NT33,55.5931715,-2.9591625,0.454800689,2,0,1,0
2003,NT35,55.807156,-2.999516,0.107171669,0,1,0,1
2003,NT41,55.42223,-2.9041346,0.111729874,4,3,0.571428571,0.428571429
2003,NT42,55.5333314,-2.8740558,0.223149224,1,5,0.166666667,0.833333333
2003,NT43,55.62034778,-2.811267667,0.206392672,0,14,0,1
2003,NT44,55.730232,-2.831946,0.091249792,0,2,0,1
2003,NT45,55.753864,-2.92008,0.138362687,0,2,0,1
2003,NT50,55.372064,-2.777075,0.604247454,1,0,1,0
2003,NT51,55.4605315,-2.7100185,0.107484804,0,4,0,1
2003,NT52,55.513174,-2.771935,0.137542303,1,0,1,0
2003,NT53,55.59949425,-2.76212275,0.156749234,0,4,0,1
2003,NT60,55.3368615,-2.5580185,0.488091366,2,0,1,0
2003,NT61,55.438605,-2.544970333,0.210184451,2,2,0.5,0.5
2003,NT62,55.51308433,-2.535184167,0.133842392,0,7,0,1
2003,NT63,55.566797,-2.580325,0.09550151,2,0,1,0
2003,NT72,55.55259,-2.430324,0.089139988,0,1,0,1
2003,NT73,55.596862,-2.4248575,0.065221546,0,3,0,1
2003,NT74,55.729626,-2.422717,0.075505144,2,0,1,0
2003,NT82,55.547646,-2.27495,0.043025671,0,1,0,1
2003,NT85,55.792999,-2.247971,0.061531566,1,0,1,0
2003,NT86,55.874007,-2.162187,0.124429903,1,0,1,0
2003,NT95,55.771611,-2.1338745,0.042318325,2,4,0.333333333,0.666666667
2003,NX19,55.21363,-4.850447,0.022893955,1,0,1,0
2003,NX25,54.827527,-4.712602,0.181324144,1,0,1,0
2003,NX28,55.113113,-4.684885,0.556039455,2,0,1,0
2003,NX35,54.88377,-4.628282,0.217631912,5,0,1,0
2003,NX36,54.946947,-4.595705,0.366193472,4,0,1,0
2003,NX37,55.072358,-4.574058,0.632355972,1,0,1,0
2003,NX44,54.775909,-4.411345,0.092775161,1,0,1,0
2003,NX46,54.968844,-4.45024,0.343219731,4,0,1,0
2003,NX55,54.888231,-4.200528,0.134667259,7,0,1,0
2003,NX65,54.871493,-4.105319,0.148247655,3,0,1,0
2003,NX66,54.99898,-4.087758,0.367524113,1,0,1,0
2003,NX76,55.004657,-4.017684,0.091519175,2,0,1,0
2003,NX85,54.880398,-3.741783,0.265408081,4,0,1,0
2003,NX88,55.143677,-3.7844225,0.201279297,7,0,1,0
2003,NX89,55.24838878,-3.810106,0.230895707,4,6,0.4,0.6
2003,NX96,54.988709,-3.6104875,0.415021144,3,0,1,0
2003,NX97,55.058346,-3.645383,0.142649637,6,0,1,0
2003,NX98,55.14406475,-3.63675,0.222344366,6,0,1,0
2003,NX99,55.2243355,-3.681698,0.472442108,2,0,1,0
2003,NY09,55.224651,-3.465933,0.48979246,1,0,1,0
2003,NY16,55.006816,-3.256266,0.064188289,3,0,1,0
2003,NY17,55.090006,-3.334865,0.149416044,6,0,1,0
2003,NY19,55.210658,-3.313757,0.33099596,2,0,1,0
2003,NY37,55.079245,-2.949169,0.092332046,0,1,0,1
2003,NY38,55.1270455,-2.984021,0.207263595,1,1,0.5,0.5
2004,NH30,57.065019,-4.783076,0.374431191,1,0,1,0
2004,NH45,57.527578,-4.540938,0.373741851,2,0,1,0
2004,NH52,57.286916,-4.394876,0.358523378,3,0,1,0
2004,NH53,57.423627,-4.340506,0.417591511,1,0,1,0
2004,NH54,57.463699,-4.499814,0.309971087,1,0,1,0
2004,NH64,57.459223,-4.261086,0.237866924,1,0,1,0
2004,NH66,57.666198,-4.342705,0.259333085,1,0,1,0
2004,NH70,57.084446,-4.056686,0.08341286,6,0,1,0
2004,NH74,57.483814,-4.139151,0.361661226,1,0,1,0
2004,NH80,57.146649,-3.8411135,0.48214815,4,0,1,0
2004,NH85,57.574292,-3.873534,0.166121959,5,0,1,0
2004,NH91,57.2475755,-3.725155,0.576699584,3,0,1,0
2004,NH92,57.28623567,-3.787513,0.360645539,4,0,1,0
2004,NH94,57.500616,-3.7092008,0.578514898,5,0,1,0
2004,NH95,57.57039017,-3.7153225,0.451913334,6,0,1,0
2004,NJ02,57.329423,-3.581981,0.367760037,1,0,1,0
2004,NJ05,57.585233,-3.670017,0.475231548,1,0,1,0
2004,NJ12,57.337086,-3.389591,0.198277088,1,0,1,0
2004,NJ20,57.13794333,-3.200651667,0.062236911,3,0,1,0
2004,NJ35,57.618396,-3.103994,0.500497834,1,0,1,0
2004,NJ36,57.63985,-3.115521,0.163872224,2,0,1,0
2004,NJ41,57.262214,-2.937473,0.198864466,1,0,1,0
2004,NJ53,57.378361,-2.765811,0.238360378,1,0,1,0
2004,NJ54,57.468014,-2.79436,0.278768844,3,0,1,0
2004,NJ61,57.25866545,-2.628600636,0.390690039,9,3,0.75,0.25
2004,NJ73,57.421235,-2.442032,0.102744658,1,0,1,0
2004,NJ80,57.128087,-2.245871,0.145801017,3,4,0.428571429,0.571428571
2004,NJ81,57.22932733,-2.274392667,0.156304331,7,1,0.875,0.125
2004,NJ82,57.272647,-2.251208,0.070620342,1,0,1,0
2004,NJ83,57.36971,-2.22527,0.116073865,1,0,1,0
2004,NJ90,57.1556118,-2.1206544,0.053831489,0,11,0,1
2004,NM66,56.7389785,-5.781257,0.186151448,2,0,1,0
2004,NM77,56.840458,-5.740636,0.068931735,1,0,1,0
2004,NM80,56.186897,-5.426816,0.29681353,3,0,1,0
2004,NN00,56.164928,-5.065562,0.544649386,1,0,1,0
2004,NN06,56.6983486,-5.172555,0.299504326,5,0,1,0
2004,NN10,56.190821,-4.9541404,0.436012357,5,0,1,0
2004,NN20,56.2105855,-4.78856,0.275774059,2,0,1,0
2004,NN28,56.903269,-4.821947,0.281580597,1,0,1,0
2004,NN30,56.2097255,-4.706244,0.239134176,3,1,0.75,0.25
2004,NN40,56.19454263,-4.470434125,0.477586155,8,0,1,0
2004,NN50,56.20461069,-4.351837938,0.527976203,16,0,1,0
2004,NN51,56.32470427,-4.331132733,0.388966588,15,0,1,0
2004,NN52,56.36201657,-4.356653429,0.240160195,7,0,1,0
2004,NN60,56.233695,-4.200170333,0.317673331,5,2,0.714285714,0.285714286
2004,NN72,56.3847085,-4.0131325,0.229398951,2,0,1,0
2004,NN81,56.350623,-3.804997,0.236147944,1,0,1,0
2004,NN82,56.3872805,-3.83896725,0.14397231,2,2,0.5,0.5
2004,NN85,56.7160155,-3.9458365,0.244975569,2,0,1,0
2004,NN86,56.719626,-3.886375,0.422130941,2,0,1,0
2004,NN91,56.3117545,-3.74253675,0.171364837,1,3,0.25,0.75
2004,NN92,56.41902867,-3.744732,0.211420781,5,1,0.833333333,0.166666667
2004,NN95,56.7061395,-3.7321485,0.421215582,3,1,0.75,0.25
2004,NN96,56.7297065,-3.781448,0.114435342,2,0,1,0
2004,NO02,56.3984455,-3.54169,0.218594493,2,0,1,0
2004,NO03,56.465886,-3.51829,0.201753146,1,0,1,0
2004,NO06,56.753502,-3.547051,0.193679366,1,0,1,0
2004,NO12,56.41707633,-3.414018167,0.164696499,2,4,0.333333333,0.666666667
2004,NO13,56.52383667,-3.376996667,0.190279153,3,0,1,0
2004,NO14,56.5879762,-3.3481312,0.136384102,4,5,0.444444444,0.555555556
2004,NO16,56.732712,-3.365573,0.090105103,1,0,1,0
2004,NO19,57.0095938,-3.391679,0.203243873,7,0,1,0
2004,NO20,56.276178,-3.1546455,0.150020785,2,0,1,0
2004,NO21,56.2909615,-3.15913,0.13967205,7,0,1,0
2004,NO23,56.532902,-3.180332,0.177162768,1,0,1,0
2004,NO24,56.56045767,-3.164105333,0.084138221,3,0,1,0
2004,NO25,56.676612,-3.184823,0.208072609,1,0,1,0
2004,NO26,56.793373,-3.188504,0.278015262,1,0,1,0
2004,NO31,56.28578488,-3.1236365,0.09870466,8,0,1,0
2004,NO33,56.48954753,-3.049211625,0.106139225,38,26,0.59375,0.40625
2004,NO35,56.690401,-2.995049,0.112913192,2,0,1,0
2004,NO36,56.749915,-3.023604,0.159996286,1,0,1,0
2004,NO42,56.425747,-2.819511,0.220115118,1,0,1,0
2004,NO43,56.47273914,-2.908645286,0.044310792,0,10,0,1
2004,NO45,56.6449435,-2.8878565,0.094206324,12,1,0.923076923,0.076923077
2004,NO46,56.7539265,-2.9415305,0.092299112,2,0,1,0
2004,NO49,57.073796,-2.935602,0.421568064,2,0,1,0
2004,NO54,56.554467,-2.781623,0.075704654,31,0,1,0
2004,NO55,56.672731,-2.684527,0.207330037,6,0,1,0
2004,NO56,56.7485835,-2.7320895,0.100565871,2,0,1,0
2004,NO59,57.0672755,-2.8080395,0.460101536,1,1,0.5,0.5
2004,NO64,56.57261,-2.586693,0.053825962,2,0,1,0
2004,NO66,56.80629075,-2.611627,0.143553007,6,0,1,0
2004,NO67,56.826256,-2.51856,0.188164163,1,0,1,0
2004,NO68,56.970629,-2.578134,0.323629445,1,0,1,0
2004,NO69,57.05348429,-2.515720286,0.470068188,4,5,0.444444444,0.555555556
2004,NO76,56.757379,-2.441283,0.067954718,5,0,1,0
2004,NO77,56.909083,-2.473728,0.092430382,6,0,1,0
2004,NO79,57.04453163,-2.46556075,0.391035075,8,6,0.571428571,0.428571429
2004,NO88,56.962787,-2.221161,0.142319313,0,1,0,1
2004,NR78,56.029845,-5.575049,0.31348186,1,0,1,0
2004,NR87,55.887665,-5.421167,0.262613914,1,0,1,0
2004,NR88,56.0075755,-5.4413845,0.524428963,2,0,1,0
2004,NR98,56.026308,-5.213888,0.460659017,4,0,1,0
2004,NR99,56.08362425,-5.2644925,0.505284241,4,0,1,0
2004,NS03,55.568392,-5.156918,0.173892761,2,0,1,0
2004,NS07,55.94890367,-5.182767,0.241188093,6,0,1,0
2004,NS08,56.02561511,-5.159391667,0.49731761,9,0,1,0
2004,NS09,56.1148789,-5.1394398,0.502587072,10,0,1,0
2004,NS17,55.898581,-4.966105,0.391525693,1,0,1,0
2004,NS18,56.03457859,-4.930728882,0.45044691,17,0,1,0
2004,NS19,56.12013594,-5.018154438,0.452284672,16,0,1,0
2004,NS20,55.31962625,-4.7658585,0.193197788,4,3,0.571428571,0.428571429
2004,NS24,55.692625,-4.856581,0.042664935,0,2,0,1
2004,NS29,56.076581,-4.889767,0.282935262,1,0,1,0
2004,NS30,55.30520725,-4.6667325,0.297983353,2,2,0.5,0.5
2004,NS31,55.434474,-4.62288,0.091125636,1,0,1,0
2004,NS32,55.457809,-4.608600125,0.036765705,4,14,0.222222222,0.777777778
2004,NS38,56.006887,-4.58776,0.234114961,0,1,0,1
2004,NS39,56.13134,-4.610602,0.201398578,1,0,1,0
2004,NS49,56.15913433,-4.438011333,0.480460827,3,0,1,0
2004,NS52,55.516902,-4.371725,0.154387766,2,0,1,0
2004,NS56,55.849127,-4.388734,0.064706874,0,2,0,1
2004,NS59,56.14865233,-4.376183,0.342263416,3,0,1,0
2004,NS83,55.554691,-3.847598,0.194732191,0,1,0,1
2004,NS84,55.655617,-3.768105,0.175714107,0,1,0,1
2004,NS89,56.115628,-3.774675,0.104547794,1,0,1,0
2004,NS98,56.002518,-3.636377,0.12023511,0,30,0,1
2004,NS99,56.11814367,-3.702407,0.228417202,4,0,1,0
2004,NT10,55.344272,-3.380465,0.492750012,2,0,1,0
2004,NT13,55.603646,-3.329245,0.157359746,1,0,1,0
2004,NT14,55.673917,-3.312546,0.161854275,4,0,1,0
2004,NT17,55.968994,-3.442688,0.094777572,0,75,0,1
2004,NT21,55.4416875,-3.1728515,0.408098031,1,1,0.5,0.5
2004,NT22,55.489009,-3.205099,0.157658453,0,1,0,1
2004,NT23,55.641085,-3.183285,0.163985542,0,3,0,1
2004,NT24,55.652426,-3.218061,0.355317267,1,0,1,0
2004,NT26,55.862849,-3.202269,0.126153088,1,0,1,0
2004,NT30,55.36643067,-3.01414,0.69517991,3,1,0.75,0.25
2004,NT31,55.447928,-2.974608,0.502654325,2,0,1,0
2004,NT32,55.552169,-2.974011,0.088144504,0,1,0,1
2004,NT33,55.62313,-2.977359,0.454800689,0,4,0,1
2004,NT35,55.825375,-3.076604,0.107171669,0,1,0,1
2004,NT36,55.86926533,-3.021900333,0.14372726,0,3,0,1
2004,NT42,55.538419,-2.8912695,0.223149224,2,2,0.5,0.5
2004,NT43,55.61799867,-2.829423667,0.206392672,0,9,0,1
2004,NT44,55.650963,-2.860457,0.091249792,1,0,1,0
2004,NT50,55.3678452,-2.699061,0.604247454,7,3,0.7,0.3
2004,NT51,55.417449,-2.698505,0.107484804,3,5,0.375,0.625
2004,NT52,55.5559415,-2.7577165,0.137542303,0,2,0,1
2004,NT53,55.61069729,-2.691296429,0.156749234,2,8,0.2,0.8
2004,NT54,55.680633,-2.71798,0.112370365,0,1,0,1
2004,NT60,55.34761,-2.5628985,0.488091366,1,1,0.5,0.5
2004,NT61,55.4322715,-2.523041,0.210184451,1,1,0.5,0.5
2004,NT62,55.50417325,-2.5691265,0.133842392,3,2,0.6,0.4
2004,NT63,55.59044125,-2.56599425,0.09550151,4,1,0.8,0.2
2004,NT64,55.705562,-2.592725,0.107793135,1,0,1,0
2004,NT68,56.011746,-2.634295,0.023854339,0,1,0,1
2004,NT71,55.465467,-2.419884,0.149024148,1,0,1,0
2004,NT72,55.529463,-2.3572,0.089139988,0,1,0,1
2004,NT73,55.57583333,-2.462829667,0.065221546,3,3,0.5,0.5
2004,NT75,55.74765,-2.406982,0.146803912,1,0,1,0
2004,NT81,55.45429,-2.230028,0.040132752,1,0,1,0
2004,NT86,55.88744,-2.192618,0.124429903,1,0,1,0
2004,NT96,55.86867,-2.1102395,0.042915132,3,3,0.5,0.5
2004,NX15,54.884797,-4.880187,0.075380297,1,0,1,0
2004,NX37,55.076672,-4.539866,0.632355972,0,1,0,1
2004,NX39,55.263983,-4.523477,0.506481585,1,0,1,0
2004,NX45,54.889372,-4.378357,0.080567881,1,0,1,0
2004,NX46,54.953018,-4.454746,0.343219731,2,0,1,0
2004,NX55,54.8716885,-4.21423775,0.134667259,4,0,1,0
2004,NX77,55.055473,-3.932561,0.373213324,1,0,1,0
2004,NX78,55.165827,-3.887657,0.324904708,2,0,1,0
2004,NX79,55.275248,-3.902292,0.277366631,2,0,1,0
2004,NX85,54.882209,-3.822410333,0.265408081,4,0,1,0
2004,NX86,54.925779,-3.803827,0.199329177,1,0,1,0
2004,NX87,55.086523,-3.7515165,0.135702585,4,0,1,0
2004,NX89,55.2506685,-3.8196975,0.230895707,1,1,0.5,0.5
2004,NX96,54.984377,-3.697836,0.415021144,1,0,1,0
2004,NX98,55.186166,-3.596458,0.222344366,0,1,0,1
2004,NX99,55.2039,-3.7134535,0.472442108,5,0,1,0
2004,NY07,55.087491,-3.437408,0.205055663,0,1,0,1
2004,NY08,55.14073533,-3.517248333,0.10657543,3,0,1,0
2004,NY09,55.215125,-3.435718,0.48979246,0,1,0,1
2004,NY17,55.055635,-3.341290667,0.149416044,1,2,0.333333333,0.666666667
2004,NY18,55.1332716,-3.3756084,0.156486399,16,2,0.888888889,0.111111111
